FlightNumber,FlightDelayStatus
MDW_ISP_104753,2
BUR_PHX_104814,2
MCI_BNA_84032,2
TUL_EWR_76343,2
PBI_ORD_61209,2
CVG_GRR_57218,2
SFO_AUS_62558,2
DEN_ORD_86182,2
BOS_JFK_69110,2
DEN_SMF_60027,2
CLE_BOS_103092,2
MSP_CLE_87291,2
CVG_ORF_67462,2
CLT_ORD_70042,2
GSP_CVG_102484,2
ATL_EWR_94538,2
MCI_CLE_66578,2
LAS_LAX_62775,2
MDW_MSP_92899,2
MSN_EWR_68379,2
CID_CVG_84402,2
SAT_SLC_61361,2
PIT_BOS_85970,2
DFW_PIT_92915,2
SMF_LAS_59005,2
MLU_ATL_65661,2
MCI_MEM_104908,2
LGA_MSP_67599,2
MDT_ORD_59130,2
IND_LAX_62393,2
LAX_MSP_96483,2
ONT_ATL_66693,2
HVN_CVG_65486,2
SJU_DFW_66872,2
SJC_LAX_88376,2
ORD_ATL_60568,2
BWI_ATL_81097,2
CVG_SLC_57246,2
MCO_IAH_64943,2
SAN_PDX_85119,2
HOU_ATL_98757,2
SLC_PDX_77893,2
ATL_RIC_69719,2
CLT_MCO_100477,2
BUF_IAD_65130,2
TPA_PHL_61396,2
SJC_LAS_89393,2
PDX_SLC_65394,2
DTW_MIA_80059,2
DFW_DTW_68769,2
RDU_MDW_59680,2
EWR_MKE_68621,2
MEM_ORD_70603,2
ATL_CMH_102913,2
MSP_CVG_86609,2
BHM_BWI_64228,2
PDX_PHX_94655,2
ROA_ATL_78634,2
MCO_STL_102192,2
SLC_LAS_93275,2
MDW_JAN_95953,2
PHX_IAH_64025,2
CLT_CMH_83790,2
IAH_SAN_102660,2
CLT_PHX_58615,2
ATL_PIA_97040,2
CLE_MDW_65806,2
SAT_CVG_95897,2
ISP_BWI_80472,2
SMF_PHX_86958,2
CVG_GRB_67138,2
IAH_SFO_64119,2
SAN_BNA_94874,2
DSM_ORD_84798,2
CVG_FSD_60509,2
CLT_CVG_90004,2
DTW_PHX_73049,2
DAY_ATL_78309,2
ATL_MIA_86706,2
MDW_OMA_98556,2
LGB_DFW_58488,2
ORD_SEA_57563,2
DTW_JAX_81195,2
MHT_MDW_64041,2
DEN_FAR_85967,2
ONT_PHX_66179,2
DEN_ORD_89891,2
RDU_CVG_94585,2
COS_ORD_94539,2
PHL_ATL_92777,2
MCO_BWI_59712,2
TUS_MDW_80276,2
LGA_CHS_77976,2
MCO_BDL_97899,2
RDU_EWR_81506,2
GRB_DTW_82155,2
SEA_ANC_90012,2
LAX_OAK_93414,2
LAX_EWR_82392,2
ORD_BOS_71467,2
MCI_BWI_101601,2
SLC_COD_68517,2
MCI_ABQ_65005,2
